code,H,K,L,Mult,wi,Ai,mu_i,intensity,L_gamma_i,G_sigma2_i,a=2.978540,b=2.978540,c=4.776830,alpha=90.000000,beta=90.000000,gamma=120.000000
0,1,0,0,6,111.00073657153035,0.05557503561069968,34.74992732225469,269.08030846273425,0.04980593596002741,0.03316307542635086
1,1,0,0,6,84.42619613277279,0.10311130017108697,34.838868268006614,412.0129726575579,0.038414893751613124,0.007899516739295948
0,0,0,2,6,1372.970160528981,0.9182369258087466,37.63000213851242,5045.606228293072,0.08264383433952732,0.05563732440080509
1,0,0,2,6,98.60856552200914,0.7465400341328792,37.72685264658128,858.2235863884781,0.028429820437741542,0.08599002069822079
0,1,0,1,2,822.6133310146274,0.5921323506418343,39.678412475295865,1529.789309261256,0.2313788486401633,0.024242044643709392
1,1,0,1,2,717.0803321438439,0.47615949820945963,39.780971248584855,3118.9758896281714,0.07994773921802442,0.007253774789024119
0,1,0,2,2,114.07994390071812,0.05857474759754547,52.1484514429924,285.85839911218807,0.05616261979817025,0.029850801100850748
1,1,0,2,2,0.15942870664206382,1.140274377882487e-06,52.28756810776462,0.007316618472613984,3.1109863010637846,75.56724284965085
0,1,1,0,12,1.318692461275315,0.014005220358546415,62.29346793737874,2.0769122986037822,0.13056765706878215,0.06517138106273902
1,1,1,0,12,76.63658875530994,0.18851798376713602,62.46530958246888,242.64425693539937,0.04194114025325135,0.034799126488310926
0,1,0,3,12,281.6146402027342,0.19124303442709176,69.29354359283654,344.9662885996212,0.09298541279287069,0.320083495456802
1,1,0,3,12,194.61669739943625,0.23515087140889537,69.49006718414853,338.0626520825059,0.12652046353025684,0.07095989454975289
0,2,0,0,12,4.092012878069761,2.0592159981983176e-17,73.34604750166301,0.1768765589174994,0.022360679774997897,85.18312219744887
1,2,0,0,12,126.73722247988401,1.6519589563761404e-16,73.5578300370476,5.56311606123539,0.17334569646580086,82.60232293348878
0,1,1,2,12,0.0440531961819014,8.522191023831922e-08,75.1130295928744,0.1337554922396048,3.9065836617880882,0.017264406692227514
1,1,1,2,12,0.03145043744670843,1.9837208667602683e-08,75.33171911494595,0.12766670756050924,3.5521998583365537,0.009658688923077837
0,2,0,1,6,2.921488715598258,0.03135318414390385,76.43294758734876,31.44450801696413,1.5138761342911038,0.0012906308071138277
1,2,0,1,6,45.260922762977614,0.007551686328212257,76.65690484786482,150.78780129358984,1.308697946514603,0.014139346258095374
