10.0944817, 6096.000000000002
10.252045092, 5908.999999999999
10.409608484, 5758.999999999998
10.567171876, 5772.999999999999
10.724735268, 5476.999999999998
10.882298661, 5261.000000000001
11.039862053, 5225.000000000002
11.197425445, 5047.999999999999
11.354988837, 5005.999999999999
11.512552229, 4844.0
11.670115621, 4594.000000000002
11.827679013, 4498.000000000001
11.985242405, 4456.0
12.142805797, 4371.999999999999
12.300369189, 4179.999999999999
12.457932582, 4308.999999999999
12.615495974, 4143.000000000001
12.773059366, 4051.0
12.930622758, 3937.0
13.08818615, 3872.0
13.245749542, 3831.0
13.403312934, 3839.000000000001
13.560876326, 3633.0
13.718439718, 3642.000000000001
13.87600311, 3463.000000000001
14.033566503, 3478.000000000001
14.191129895, 3326.0
14.348693287, 3363.0
14.506256679, 3449.9999999999986
14.663820071, 3326.9999999999986
14.821383463, 3284.999999999999
14.978946855, 3416.999999999999
15.136510247, 3130.9999999999977
15.294073639, 3058.9999999999986
15.451637032, 3105.9999999999995
15.609200424, 3098.999999999999
15.766763816, 3130.999999999999
15.924327208, 3113.9999999999995
16.0818906, 3054.0
16.239453992, 2899.0
16.397017384, 2919.0
16.554580776, 2954.999999999999
16.712144168, 2916.000000000001
16.86970756, 2823.000000000001
17.027270953, 2759.0000000000005
17.184834345, 2881.9999999999995
17.342397737, 2846.0000000000005
17.499961129, 2972.0000000000014
17.657524521, 2794.0000000000027
17.815087913, 2896.0
17.972651305, 2819.000000000001
18.130214697, 2914.0
18.287778089, 2910.999999999999
18.445341481, 3063.999999999999
18.602904874, 4057.0
18.760468266, 6105.000000000001
18.918031658, 5404.0
19.07559505, 3442.0
19.233158442, 3032.000000000001
19.390721834, 2840.9999999999986
19.548285226, 2802.0
19.705848618, 2761.000000000001
19.86341201, 2795.0
20.020975403, 2666.000000000001
20.178538795, 2858.9999999999995
20.336102187, 2758.9999999999995
20.493665579, 2737.999999999999
20.651228971, 2867.9999999999986
20.808792363, 2715.9999999999995
20.966355755, 2786.000000000001
21.123919147, 2726.0000000000014
21.281482539, 2756.0000000000014
21.439045931, 2836.000000000001
21.596609324, 2804.9999999999995
21.754172716, 2739.9999999999995
21.911736108, 2830.999999999999
22.0692995, 2882.999999999999
22.226862892, 2710.000000000001
22.384426284, 2876.0
22.541989676, 3155.999999999998
22.699553068, 3033.9999999999995
22.85711646, 2680.9999999999986
23.014679853, 2777.999999999999
23.172243245, 2807.000000000001
23.329806637, 2799.000000000001
23.487370029, 2752.9999999999995
23.644933421, 2649.0000000000005
23.802496813, 2746.000000000001
23.960060205, 2673.0
24.117623597, 2744.999999999999
24.275186989, 3096.000000000001
24.432750381, 3154.999999999999
24.590313774, 2653.000000000001
24.747877166, 2610.000000000001
24.905440558, 2629.0000000000023
25.06300395, 2626.0000000000014
25.220567342, 2508.000000000001
25.378130734, 2544.0000000000014
25.535694126, 2564.0
25.693257518, 2563.000000000001
25.85082091, 2603.9999999999995
26.008384302, 2539.0
26.165947695, 2646.000000000001
26.323511087, 2457.0
26.481074479, 2520.999999999999
26.638637871, 2620.000000000001
26.796201263, 2589.999999999999
26.953764655, 2470.000000000001
27.111328047, 2495.9999999999986
27.268891439, 2393.999999999998
27.426454831, 2426.0
27.584018224, 2396.000000000001
27.741581616, 2518.999999999999
27.899145008, 2528.0
28.0567084, 2466.0
28.214271792, 2487.0
28.371835184, 2442.999999999999
28.529398576, 2395.0000000000014
28.686961968, 2438.9999999999995
28.84452536, 2431.000000000001
29.002088752, 2412.0000000000005
29.159652145, 2396.999999999999
29.317215537, 2511.000000000001
29.474778929, 2520.999999999999
29.632342321, 2423.0
29.789905713, 2433.000000000001
29.947469105, 2473.999999999999
30.105032497, 2390.0
30.262595889, 2395.0000000000005
30.420159281, 2477.999999999999
30.577722673, 2487.9999999999995
30.735286066, 2497.0
30.892849458, 2456.000000000001
31.05041285, 2443.999999999999
31.207976242, 2466.000000000001
31.365539634, 2523.0000000000005
31.523103026, 2617.000000000001
31.680666418, 2434.000000000001
31.83822981, 2517.9999999999995
31.995793202, 2577.0000000000005
32.153356595, 2614.0
32.310919987, 2641.0000000000014
32.468483379, 2572.0
32.626046771, 2634.000000000001
32.783610163, 2698.9999999999995
32.941173555, 2578.9999999999995
33.098736947, 2667.000000000001
33.256300339, 2622.0
33.413863731, 2561.0
33.571427123, 2672.000000000001
33.728990516, 2648.000000000001
33.886553908, 2633.000000000001
34.0441173, 2678.0000000000005
34.201680692, 2600.999999999999
34.359244084, 2712.0
34.516807476, 2550.9999999999995
34.674370868, 2648.999999999999
34.83193426, 2579.0000000000005
34.989497652, 2662.9999999999995
35.147061044, 2741.9999999999995
35.304624437, 2702.9999999999977
35.462187829, 2815.9999999999986
35.619751221, 2730.0
35.777314613, 2774.0
35.934878005, 2714.0
36.092441397, 2835.000000000001
36.250004789, 2850.0
36.407568181, 3034.999999999999
36.565131573, 3218.999999999999
36.722694966, 3667.0
36.880258358, 4997.0
37.03782175, 6930.999999999998
37.195385142, 7159.999999999998
37.352948534, 4741.0
37.510511926, 3585.9999999999977
37.668075318, 3366.0
37.82563871, 3446.0
37.983202102, 3420.000000000001
38.140765494, 3477.0
38.298328887, 3400.000000000001
38.455892279, 3730.0
38.613455671, 6589.0
38.771019063, 6499.0
38.928582455, 3817.0
