code,H,K,L,Mult,wi,Ai,mu_i,intensity,L_gamma_i,G_sigma2_i,a=3.757100,b=5.826680,c=11.553870,alpha=90.000000,beta=90.000000,gamma=90.000000
0,0,0,2,2,44.22771618101463,0.8310539521476987,15.32527678865957,234.45316450906898,0.0927208446021868,0.0007580144082143602
1,0,0,2,2,5.740913263709172,0.4185389291122805,15.36351585810935,63.54219275697225,0.19187844079622415,0.0005
0,0,1,1,2,12.881866056710727,0.5924905894493888,17.02918609834942,103.76607837480725,0.03799181004265763,0.002766121291074343
1,0,1,1,2,66.99540080676736,0.9428999340955301,17.071736992408525,78.53588429003734,1.0961175775264815,0.0006428553549510153
0,1,0,1,4,595.2431343634119,0.5215946892345694,24.90048297977852,1944.9465049832718,1.334798249822862,0.003687197416901879
1,1,0,1,4,0.5714392654937628,0.11735331193281787,24.963236058774253,8.386077549424703,0.022360679774997897,0.0007331385990981505
0,0,1,3,4,1433.4972573653188,0.45445490542812134,27.743860300006034,9171.011814935297,0.03609018183456582,0.008296488508828683
1,0,1,3,4,73.1603725243238,0.3092456097556143,27.814053116895828,1074.6673351370134,0.024131124062173666,0.0006745863385662654
0,1,1,0,4,139.22394778743717,0.14735185333971554,28.239712611088137,887.9665446453814,0.022360679774997897,0.006315311083920509
1,1,1,0,4,6.15740418658302,0.12516259834886434,28.311211956772834,83.55855749880791,0.022360679774997897,0.0008764821938198228
0,0,2,0,4,1433.5312750160765,0.7921185852966419,30.662988927757162,6967.938820594474,0.10338928643098923,0.0011725267652752144
1,0,2,0,4,177.64265115790664,0.6790770555157492,30.740915627080327,1587.74352008861,0.0457698556039536,0.0009225582972865029
0,0,0,4,4,322.4272009938808,0.15032768625639933,30.933594180267367,3046.6428313500205,0.027335288342111887,0.0019386637029599446
1,0,0,4,4,72.34963742341169,0.13674655175386383,31.012243158094254,906.0787778478227,0.022915150654925654,0.0010507831817994809
0,1,1,2,4,3677.7122226264264,0.5891590967045707,32.28339906498763,23441.28110514926,0.04059322933853562,0.008731764723900061
1,1,1,2,4,316.06893299893574,0.5738897013252684,32.365665198743365,4572.731927755174,0.02492388549936846,0.0005671339229263987
0,1,0,3,4,19.638530924037248,0.08243179160174466,33.28800396275604,182.34362037242857,0.022360679774997897,0.002036519348125073
1,1,0,3,4,3.179112762604288,0.05653301408372409,33.37297825744123,40.85802603660085,0.022360679774997897,0.0009761059953124514
0,0,2,2,4,87.06829725675112,0.6737101277685011,34.44973248928032,58.86066059488293,1.8202788480383258,0.054377596175243216
1,0,2,2,4,22.14889225169193,0.9999945118256673,34.537856363656516,3.903905967926739,1.8069316933413553,0.0005
0,1,2,1,2,516.1397261921186,0.7688017622913748,39.89489063676323,3270.5005980004175,0.0470499354786675,0.006601053349730966
1,1,2,1,2,144.66633180090201,0.6317508794825268,39.998056924586606,1175.607564648089,0.036206099095353314,0.0032619967438645117
0,0,1,5,2,279.4956062435612,0.7352687489665514,42.029416946867116,1781.4882682868697,0.04633937158780736,0.006369588740437703
1,0,1,5,2,76.616982223462,0.8094089753032003,42.13861926982659,575.2890489989542,0.05259373351845732,0.0008487457397256506
0,1,1,4,2,106.78289318582554,0.6440950532857359,42.37586099902089,419.70801577020734,0.26303969945648953,0.0020303852310058013
1,1,1,4,2,28.84051959143784,0.6016199753863867,42.48605108163253,214.00218042496337,0.19640720201615608,0.0006080603851755347
0,0,2,4,2,688.8998722763296,0.6363862605788163,44.11488019420354,3791.6726356188783,0.13231478038814398,0.001333104138701871
